query_id,query_text,query_norm,route,resolution_method,resolution_confidence,resolution_note,suggested_route,suggested_confidence,row_count,observed_routes,observed_valid_routes,observed_pipeline_routes,canonical_intent,persona_hint,observed_intents,observed_personas,source_files,source_rows
31e267266f8fa086,Northwestern vs UC San Diego,northwestern vs uc san diego,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:488
c32d5d4273ec1793,Northwestern vs UC San Diego for psychology,northwestern vs uc san diego for psychology,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,parent,comparison:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:587
12da905f83f4e4cb,Northwestern vs UCLA for economics,northwestern vs ucla for economics,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,advisor,comparison:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:2747
ac95bd350a588749,Northwestern vs University of Florida for data science,northwestern vs university of florida for data science,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1778
34c1a1b511dc60ec,nursing in warm states,nursing in warm states,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,multi_constraint,high_school_student,multi_constraint:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:51
a691b6bc04f1996c,NYU,nyu,short_circuit,manual_override,1.0,Exact school lookup,,0.0,14,complex:1|llm_needed:1|short_circuit:12,complex:1|llm_needed:1|short_circuit:12,,exact_lookup,college_student,exact_lookup:14,advisor:3|college_student:3|counselor_teacher:3|high_school_student:3|parent:2,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:713|Data - Shivansh.csv:1271|Data - Shivansh.csv:1383|Data - Shivansh.csv:1472|Data - Shivansh.csv:1527|Data - Shivansh.csv:1698|Data - Shivansh.csv:1852|Data - Shivansh.csv:2497|Data - Shivansh.csv:2501|Data - Shivansh.csv:3071|Data - Shivansh.csv:3238|Data - Shivansh.csv:3398|Data - Shivansh.csv:4328|Data Anthony.csv:15
61206fbfcff2d279,NYU admissions profile average sat and gpa,nyu admissions profile average sat and gpa,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,recommendation,counselor_teacher,recommendation:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:784
442b6905bc3fb253,NYU application deadlines,nyu application deadlines,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,admissions_process,parent,admissions_process:5,advisor:1|counselor_teacher:1|high_school_student:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:259|Data - Shivansh.csv:382|Data - Shivansh.csv:2029|Data - Shivansh.csv:3582|Data - Shivansh.csv:4067
444c1b55d43aee54,NYU average ACT,nyu average act,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,parent,attribute_lookup:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:2835
24522fae6d6a9f7f,NYU average SAT,nyu average sat,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,parent,attribute_lookup:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:2568
9fb4fe433b1d3912,NYU but cheaper,nyu but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:2,complex:2,,rewrite_needed,counselor_teacher,rewrite_needed:2,counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:2547|Data - Shivansh.csv:3529
f9353e0b84dde832,NYU campus culture,nyu campus culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,llm_needed:3,llm_needed:3,,campus_life_fit,parent,campus_life_fit:3,advisor:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:3424|Data - Shivansh.csv:3572|Data - Shivansh.csv:3714
63c5bdd357f33698,nyu dorms,nyu dorms,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,short_circuit:1,attribute_lookup,college_student,attribute_lookup:1,college_student:1,Data - Anika.csv,Data - Anika.csv:73
52fca45f76a4de0b,NYU financial aid,nyu financial aid,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,medium:3,medium:3,,cost_financial_aid,advisor,cost_financial_aid:3,advisor:2|college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:3589|Data - Shivansh.csv:4129|Data - Shivansh.csv:4338
bd1bd58c92ee3d16,NYU job placement,nyu job placement,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,high_school_student,attribute_lookup:2,advisor:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1297|Data - Shivansh.csv:3797
1da55c7e424e575b,NYU job placement for architecture,nyu job placement for architecture,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,advisor,career_outcomes:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:117
0a7dc55f7ac94fc4,NYU job placement for biology,nyu job placement for biology,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,college_student,career_outcomes:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:3234
c1518964f92686f4,NYU job placement for computer science,nyu job placement for computer science,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:285
a6ab4a706871016b,NYU job placement for economics,nyu job placement for economics,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,parent,career_outcomes:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:4435
0468217e2918f29c,NYU job placement for electrical engineering,nyu job placement for electrical engineering,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:195
e435928a9d445a97,NYU job placement for engineering,nyu job placement for engineering,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,advisor,career_outcomes:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:2988
e7d233fc1a24578e,NYU job placement for finance,nyu job placement for finance,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,career_outcomes,counselor_teacher,career_outcomes:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:569
36083b5401c6abe3,NYU job placement for mechanical engineering,nyu job placement for mechanical engineering,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,counselor_teacher,career_outcomes:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:3713
6114de3ac6790d66,NYU job placement for neuroscience,nyu job placement for neuroscience,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,counselor_teacher,career_outcomes:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:660
7336b33de6037997,NYU scholarships,nyu scholarships,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,medium:3,medium:3,,cost_financial_aid,college_student,cost_financial_aid:3,college_student:1|counselor_teacher:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:336|Data - Shivansh.csv:1172|Data - Shivansh.csv:3438
bf47ab79bdddbaa5,NYU tuition vs Arizona State tuition,nyu tuition vs arizona state tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,parent,comparison:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:2917
db3f5ab8c14999c5,NYU tuition vs Caltech tuition,nyu tuition vs caltech tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,advisor,comparison:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:3077
d342c13739e6ce67,NYU tuition vs Columbia tuition,nyu tuition vs columbia tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,high_school_student,comparison:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1009
34021693e4b5aa69,NYU vs Arizona State,nyu vs arizona state,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:3421
2c0c6bc52683ecb8,nyu vs boston university cost,nyu vs boston university cost,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,parent,comparison:1,parent:1,Data - Anika.csv,Data - Anika.csv:206
a3e268184d271b69,NYU vs Columbia,nyu vs columbia,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1516
41fd9811d7ee876d,NYU vs Columbia business,nyu vs columbia business,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,advisor,comparison:1,advisor:1,Data - Anika.csv,Data - Anika.csv:47
dfa1673bd3212e72,NYU vs Columbia for pre-med,nyu vs columbia for pre-med,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,comparison,high_school_student,comparison:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:32
2e1f0b1322a9ed98,NYU vs Duke for engineering,nyu vs duke for engineering,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,parent,comparison:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:3554
da583caa8524c0be,NYU vs Penn State,nyu vs penn state,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:3729
257c4b1f2749c6ee,NYU vs UC Berkeley for chemistry,nyu vs uc berkeley for chemistry,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,advisor,comparison:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:2538
5797720f02fb0aac,NYU vs UCLA for public health,nyu vs ucla for public health,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:843
349e1546f90f12fb,oberlin vs grinnell academics,oberlin vs grinnell academics,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:577
bb1facd9929ba13c,ok to reinvent yourself,ok to reinvent yourself,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,emotional_advisory,high_school_student,emotional_advisory:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:91
dd5a4aba38afac14,oklahoma vs texas tech universities,oklahoma vs texas tech universities,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,high_school_student,comparison:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:726
feb7686444e0ff4e,optimize discoverability in search,optimize discoverability in search,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,recommendation,college_b2b,recommendation:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:179
8cb3f1d570246ac0,optimize yield strategy,optimize yield strategy,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,recommendation,college_b2b,recommendation:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:118
7a95202608a324ed,oregon vs washington universities,oregon vs washington universities,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,college_student,comparison:1,college_student:1,Data - Anika.csv,Data - Anika.csv:556
2e5c7af32e3f4154,outcomes > rankings msg,outcomes > rankings msg,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,strategy,college_admissions_officer,strategy:1,college_admissions_officer:1,Data - Nimisha.csv,Data - Nimisha.csv:318
58fd334ed800f720,oxford style vs us colleges,oxford style vs us colleges,complex,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,complex:1,complex:1,,guidance,counselor_teacher,guidance:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:216
1ffb9299490b80de,pace university,pace university,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,short_circuit:1,exact_lookup,parent,exact_lookup:1,parent:1,Data - Anika.csv,Data - Anika.csv:742
26e98282212529d4,partner onboarding checklist,partner onboarding checklist,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,b2b_partnership,college_b2b,b2b_partnership:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:232
4523676fbaa28614,partner success metrics,partner success metrics,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,b2b_partnership,college_b2b,b2b_partnership:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:292
55a9b7795b2fb753,partnership contract terms,partnership contract terms,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,b2b_partnership,college_b2b,b2b_partnership:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:180
53515f6e63c83b33,partnership pricing tiers,partnership pricing tiers,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,b2b_partnership,college_b2b,b2b_partnership:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:61
cbd902006f3bae67,peer benchmarking dashboard,peer benchmarking dashboard,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,analytics_request,college_b2b,analytics_request:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:115
e78287e5576c7803,peer institution grouping logic,peer institution grouping logic,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,college_b2b,comparison:1,college_b2b:1,Data - Anika.csv,Data - Anika.csv:238
aed649ff5fa1cd33,penn state,penn state,short_circuit,manual_override,1.0,Exact school lookup,,0.0,15,medium:1|short_circuit:14,medium:1|short_circuit:14,,exact_lookup,college_student,exact_lookup:15,advisor:2|college_student:5|counselor_teacher:3|high_school_student:3|parent:2,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:74|Data - Shivansh.csv:186|Data - Shivansh.csv:348|Data - Shivansh.csv:1656|Data - Shivansh.csv:1885|Data - Shivansh.csv:2644|Data - Shivansh.csv:2812|Data - Shivansh.csv:2908|Data - Shivansh.csv:2999|Data - Shivansh.csv:3001|Data - Shivansh.csv:3278|Data - Shivansh.csv:3887|Data - Shivansh.csv:3915|Data - Shivansh.csv:4399|Data Anthony.csv:20
